track_id,title,artist,image,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mbti
4MN1gTnqHSzol8oozKjQfT,Genuine,Dan Millward,https://i.scdn.co/image/ab67616d0000b2737567a274f6a41ef942833ea6,0.644,0.542,11,22.274,0,0.0687,0.324,0.0078,0.267,0.275,82.021,enfp
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,https://i.scdn.co/image/ab67616d0000b273c5653f9038e42efad2f8a266,0.5,0.748,4,20.928,1,0.0363,0.127,0.0,0.447,0.514,118.852,enfp
7I3skNaQdvZSS7zXY2VHId,The Hype,Twenty One Pilots,https://i.scdn.co/image/ab67616d0000b273768828c6867cd0472fc84e4d,0.53,0.816,9,23.851,1,0.0503,0.0105,0.00061,0.379,0.371,87.019,enfp
7dJpYIhEMCtdSoVaB4aVPw,I'll Wait for You,The Marica Frequency,https://i.scdn.co/image/ab67616d0000b273ed7830074ec35affbba7880d,0.402,0.333,0,17.878999999999998,1,0.0277,0.888,0.275,0.224,0.127,80.032,enfp
1Tqshmc0rnQPaIGJfRp2Da,Alien,Dennis Lloyd,https://i.scdn.co/image/ab67616d0000b2730b35e0df49d4e3ea88f3a2d0,0.71,0.768,0,25.228,1,0.0457,0.00813,3.66e-05,0.0791,0.419,118.085,enfp
02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,https://i.scdn.co/image/ab67616d0000b2739e495fb707973f3390850eea,0.761,0.525,11,23.1,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,enfp
1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,https://i.scdn.co/image/ab67616d0000b273c5148520a59be191eea16989,0.579,0.904,5,27.271,1,0.0618,0.193,0.0,0.064,0.681,82.014,enfp
169pWCmfvVazzcL4EXFPgL,You Know It,Colony House,https://i.scdn.co/image/ab67616d0000b273e64d5a6e4cdf9f6c0b85f8ea,0.404,0.962,3,27.099,1,0.0978,0.0352,0.0,0.146,0.572,158.121,enfp
5DhTYNLmJUP04UgLtEVr6P,Worst Girls of All Time,Aidan Bissett,https://i.scdn.co/image/ab67616d0000b2730659f5bf658b116fae54b7a2,0.446,0.451,6,24.031,1,0.042,0.00329,3.5e-06,0.388,0.605,159.217,enfp
0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,Joji,https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2,0.515,0.479,3,22.542,1,0.0261,0.544,0.00598,0.191,0.284,88.964,enfp
0fYVliAYKHuPmECRs1pbRf,Renegades,X Ambassadors,https://i.scdn.co/image/ab67616d0000b27352e8aa3275f7a3ee9c1e3628,0.526,0.862,2,23.997,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,enfp
0fJFBbpUxTwjhh1ScBQjeX,Driver's Seat,Sniff 'n' The Tears,https://i.scdn.co/image/ab67616d0000b27309a3e9b3882f3314f31177e1,0.754,0.804,11,22.811,0,0.0368,0.0186,0.0604,0.207,0.972,132.967,enfp
7aXT4eM6mzrEyZ3bRqDBck,Future You and Me,Seanloui,https://i.scdn.co/image/ab67616d0000b27327e1da580ec449d057473cf8,0.722,0.355,3,24.820999999999998,0,0.321,0.125,1.08e-05,0.134,0.628,199.947,enfp
0vf2eBw2inhl8y61cYQMv2,Devil Town,Cavetown,https://i.scdn.co/image/ab67616d0000b2739ed6b04a8fe894a9204630f6,0.576,0.759,3,21.835,1,0.0599,0.12,0.0,0.121,0.501,99.969,infp
4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e,0.332,0.225,0,21.303,1,0.0348,0.767,0.00349,0.128,0.297,81.055,infp
7nJ3z9b9XOVDoAk8A2FeGC,Mine,Bedrooms,https://i.scdn.co/image/ab67616d0000b273da879e80966be1b68d7b2bdf,0.608,0.548,5,21.353,1,0.0459,0.0321,0.0,0.145,0.846,75.975,infp
0eVwGat5Wz6h4JoXQsAXhX,free,Just Imagin3,https://i.scdn.co/image/ab67616d0000b2736ca4999867ba918d492a07fc,0.392,0.699,0,22.172,1,0.0474,0.179,9.51e-06,0.319,0.181,125.817,infp
64SplTbciiDArc0aCdvNHn,I Don't Wanna Love U,SOWARDS,https://i.scdn.co/image/ab67616d0000b273edeb79b1ffc40ba18de7484a,0.603,0.77,11,24.249,1,0.0298,0.0502,7.18e-05,0.0826,0.382,115.027,infp
4EzVsSkEdO7JJRe80MxtQk,sorry haha i fell asleep,Egg,https://i.scdn.co/image/ab67616d0000b273a7c71e9dbb7e01063f79bb10,0.519,0.0583,0,8.448,1,0.0784,0.988,0.0,0.17,0.403,113.631,infp
0qEP39bFTdCF7AfmWD9yrl,Somewhere In Between,David Gramberg,https://i.scdn.co/image/ab67616d0000b2731bb277421bb01e1eb6b47802,0.54,0.378,3,21.604,1,0.0309,0.541,0.0,0.104,0.217,133.65,infp
6DwRQI2K03MTNULcasnhUh,Space Cadet,The Technicolors,https://i.scdn.co/image/ab67616d0000b2736e91320d81d1ab1608f09c81,0.571,0.655,11,22.424,1,0.0307,0.127,1.42e-05,0.165,0.633,85.986,infp
6VIHMJti15XfJWFMdu9ejR,American Honey,Jewel Owusu,https://i.scdn.co/image/ab67616d0000b27327ff6c63a279b4bd19a31e46,0.671,0.682,1,21.466,0,0.033,0.662,0.000215,0.0877,0.115,110.004,infp
1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,https://i.scdn.co/image/ab67616d0000b273e1e350d06ffebd2e19e047ce,0.527,0.415,4,18.549,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,infp
4nPxXSiGaOmxph9WtU5ETP,coffeeshop daydreams,yayo the meme page admin,https://i.scdn.co/image/ab67616d0000b2732edfcf0cfec61030d562d297,0.585,0.00692,8,0.11400000000000077,1,0.0453,0.959,0.881,0.28,0.0795,93.992,infp
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25,0.557,0.54,9,19.516,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,infp
6bwKztAxzgjIqvhcqFRUpB,Birds,Chef'Special,https://i.scdn.co/image/ab67616d0000b273bc54c80f9de8429871496385,0.829,0.565,9,18.951999999999998,1,0.039,0.673,0.00404,0.154,0.61,108.975,infp
6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,https://i.scdn.co/image/ab67616d0000b273fa2ba77d93b08258827bd2d2,0.495,0.762,8,26.158,1,0.0862,0.591,0.0,0.0763,0.708,123.893,infp
06Y0vlhuSZnH2pe9OqkxQ3,Sink In,Maya Wagner,https://i.scdn.co/image/ab67616d0000b2730ff9ea825be64ced59664998,0.389,0.263,11,17.23,0,0.106,0.21,1.19e-06,0.134,0.117,78.892,infp
7hDVYcQq6MxkdJGweuCtl9,ocean eyes,Billie Eilish,https://i.scdn.co/image/ab67616d0000b273a9f6c04ba168640b48aa5795,0.511,0.363,4,22.35,0,0.041,0.816,0.0317,0.084,0.169,144.892,infp
4VQu1ooCteGDynSZYUgvT4,Breakdown,Jack Johnson,https://i.scdn.co/image/ab67616d0000b273628dba01c669d89586967dc5,0.78,0.386,0,20.71,1,0.0465,0.631,2.64e-05,0.0955,0.427,75.014,infp
0HLWvLKQWpFdPhgk6ym58n,Who Says,John Mayer,https://i.scdn.co/image/ab67616d0000b2731e3dbe4453ed61633c472fbe,0.584,0.509,2,16.891,1,0.0287,0.267,0.00252,0.36,0.367,90.457,infp
16MneRxNQpHK250NaIo3bg,Serotonin,girl in red,https://i.scdn.co/image/ab67616d0000b2731e84dffc6dfde82a3e3a91d2,0.58,0.788,2,25.286,1,0.259,0.0123,1.84e-05,0.368,0.72,148.992,infp
0eu4C55hL6x29mmeAjytzC,Life Goes On,Oliver Tree,https://i.scdn.co/image/ab67616d0000b2731c5a484110522f2b9c7038cc,0.7,0.49,0,24.813,1,0.076,0.186,0.0,0.117,0.569,79.982,infp
7A4JGwI9MyzDk1Ifx8uFq1,Well I Say. . .,Trevor Hall,https://i.scdn.co/image/ab67616d0000b273d1d9686cb7efc9bb192b55c1,0.693,0.44,6,18.878,0,0.161,0.67,0.0,0.0995,0.284,170.072,infp
5Xu7nrKiVHslrdlNHRsSsP,Reality,Lost Frequencies,https://i.scdn.co/image/ab67616d0000b273e90bdf352aab0037a2de6c07,0.714,0.697,1,22.113,0,0.032,0.0197,2e-06,0.0697,0.602,122.145,infp
3Y7fpFZbHLpAvWJJYGehz0,Follow The Sun,Xavier Rudd,https://i.scdn.co/image/ab67616d0000b27343c3e9ed6a415659601e3463,0.611,0.394,0,19.243000000000002,1,0.0416,0.534,4.68e-05,0.108,0.202,123.941,infp
6PnluwP0fjGnpIBsqTdUTq,Pretty When You Cry,Lana Del Rey,https://i.scdn.co/image/ab67616d0000b2731624590458126fc8b8c64c2f,0.509,0.547,10,23.451999999999998,0,0.0417,0.399,0.0,0.215,0.197,109.436,infp
0QQIhT6PtJ5glyn4HKNKQ6,All the Pretty Girls,KALEO,https://i.scdn.co/image/ab67616d0000b273f793a842c1642b09a768a63b,0.466,0.496,1,23.394,1,0.0302,0.626,6.22e-06,0.117,0.352,74.747,infp
2jdAk8ATWIL3dwT47XpRfu,Slow Dancing in a Burning Room,John Mayer,https://i.scdn.co/image/ab67616d0000b2737af5fdc5ef048a68db62b85f,0.667,0.361,1,21.310000000000002,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,infp
4KqBoq7MoDJeVsvUHTjXCM,Sweet Pea,Amos Lee,https://i.scdn.co/image/ab67616d0000b273964d11137319657e9073c384,0.946,0.289,11,20.587,1,0.0584,0.152,2e-05,0.234,0.816,102.073,infp
4kpiKDs2GgciXFsuNDTaRf,Pamela,Don Zio P,https://i.scdn.co/image/ab67616d0000b2734bbe68e8afdf8e13cefeeb1c,0.643,0.722,0,23.899,1,0.0909,0.193,1.12e-05,0.104,0.164,83.104,infp
51dhTHnxNi215JiLXdyurb,Stoned at the Nail Salon,Lorde,https://i.scdn.co/image/ab67616d0000b273047bf07dcc7198a614113c20,0.466,0.113,2,16.675,1,0.0414,0.947,7.53e-05,0.0986,0.104,125.369,infp
5JCoSi02qi3jJeHdZXMmR8,favorite crime,Olivia Rodrigo,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,0.369,0.272,9,19.503,1,0.0364,0.866,0.0,0.147,0.218,172.929,infp
0yowbJnnbTLpr99f9l1uba,There’d Better Be A Mirrorball,Arctic Monkeys,https://i.scdn.co/image/ab67616d0000b27322ad6386462b75d7371aefae,0.513,0.369,3,19.101,1,0.0307,0.634,0.0139,0.186,0.311,72.062,infp
1yzSawq3ZuQJfdSwTXT6R6,All My Love Is Yours,Seanloui,https://i.scdn.co/image/ab67616d0000b27327e1da580ec449d057473cf8,0.759,0.481,4,22.386,0,0.156,0.0725,0.0,0.286,0.417,93.12,infp
6zkq3JLHy1gN4KtUjOrcT0,Blue Jeans - Remastered 2011,Lana Del Rey,https://i.scdn.co/image/ab67616d0000b273eac56d00d866e0ffa509020d,0.553,0.828,3,25.601,1,0.0635,0.432,0.0,0.0801,0.504,117.948,isfp
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,https://i.scdn.co/image/ab67616d0000b27394d280f0006107be47bb4fe7,0.37,0.467,5,20.987000000000002,1,0.0273,0.0205,0.572,0.109,0.182,94.485,isfp
3zbltiWXGtFkDmQSyIsEc7,LIFE THAT WON'T STOP,D'Vo,https://i.scdn.co/image/ab67616d0000b2734528574a6384ba93d683a77b,0.433,0.512,1,20.785,1,0.0994,0.322,0.0,0.196,0.144,64.248,isfp
4r0BaWo75zEcncVPnLaO6b,Neverland,De Gast,https://i.scdn.co/image/ab67616d0000b273f9868f2758dec3f9f43204a1,0.919,0.179,1,13.447,1,0.346,0.44,0.0,0.0764,0.55,105.866,isfp
6vJRH5ZHHBww5IW4p6hBj8,Victim,#R!sK,https://i.scdn.co/image/ab67616d0000b273bc9b575afc4c8fcc3052427b,0.406,0.665,11,23.894,1,0.0329,0.000182,0.000104,0.162,0.12,194.01,isfp
4dzvE2yXcSGnlht4Nu1yAF,Rainstorms,Bedrooms,https://i.scdn.co/image/ab67616d0000b273cc0efdc75a3f022f70eb5602,0.784,0.611,6,23.479,1,0.0902,0.164,0.0,0.0757,0.878,140.032,isfp
3cqHlsklLUwxVRca27HBrm,PULL UP N ORDER,D'Vo,https://i.scdn.co/image/ab67616d0000b2738a19f7fe292a3424c27f482c,0.528,0.491,7,19.576999999999998,0,0.151,0.333,1.23e-06,0.141,0.269,155.792,isfp
6gOtqLDqJpMW7Y8tEtERiP,Alice 2099,Blue Entity,https://i.scdn.co/image/ab67616d0000b2733d3784c14e8295a5860f31c4,0.634,0.374,5,15.492,0,0.0688,0.755,0.00157,0.152,0.26,93.916,isfp
0xqbfcP4kkb3BoOeqOyNJ2,Two Dollar Coat,Brick Blair,https://i.scdn.co/image/ab67616d0000b273f8967113a2c275da0bcff9f3,0.52,0.1,0,19.211,1,0.0369,0.85,0.000102,0.108,0.294,77.146,isfp
6osjONpdjCh540RtP44n2O,Melancholic,Lil Jepe,https://i.scdn.co/image/ab67616d0000b2732fe9a1bc68ef086314c7ff10,0.341,0.513,6,23.234,1,0.0342,0.261,0.0,0.142,0.0969,114.593,isfp
14lkwWQdF5nSnJc0zppxYT,If the World Was Ending - 4AM 4EVA Remix,HANSSØN,https://i.scdn.co/image/ab67616d0000b27357293f468c4c308c7fecce69,0.608,0.675,6,20.28,0,0.0304,0.0238,0.0714,0.114,0.387,117.998,isfp
15qXvShjP8AOTRIID63kvh,MOON CHILD,8OND,https://i.scdn.co/image/ab67616d0000b2736c96ace5b1e59d5cf26d1aee,0.607,0.608,7,22.424,0,0.0425,0.326,5.24e-05,0.107,0.261,139.953,isfp
0BxE4FqsDD1Ot4YuBXwAPp,505,Arctic Monkeys,https://i.scdn.co/image/ab67616d0000b273b1f8da74f225fa1225cdface,0.526,0.866,0,24.178,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,isfp
1XbtMaspEjtStOdsKBXyAt,Cirene,Ecor,https://i.scdn.co/image/ab67616d0000b2736c2f00db1142e0d2600c21f0,0.135,0.512,0,16.734,1,0.0558,0.0937,1.29e-05,0.141,0.197,149.989,isfp
1vpDiZAwRBEvbKxzAzjjzO,How does it feel to be real?,All in your head.,https://i.scdn.co/image/ab67616d0000b2735e19d48c32964b0146d98c42,0.486,0.368,7,22.298000000000002,1,0.0243,0.327,0.0,0.125,0.108,78.033,isfp
0ev2dFEnR2BqWdlzxsUMlK,Sick,Leftøver,https://i.scdn.co/image/ab67616d0000b2730dad2c80207a8d03e80a95a4,0.573,0.594,8,22.762,0,0.034,0.0545,1.8e-05,0.122,0.164,120.02,isfp
303ccTay2FiDTZ9fZ2AdBt,Music Sounds Better With You,Stardust,https://i.scdn.co/image/ab67616d0000b273b98afa12c212cbbda4f1799b,0.735,0.72,1,22.96,1,0.336,0.00105,0.15,0.382,0.364,124.174,isfp
2oaK4JLVnmRGIO9ytBE1bt,Dark Necessities,Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b27358406b3f1ac3ceaff7a64fef,0.7,0.742,5,23.223,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,isfp
3YjfnN40qJ9YxYfylyGNaO,More Than Just Pretty,The Magic Epic,https://i.scdn.co/image/ab67616d0000b2737cff345572b342adc3bd775c,0.142,0.642,4,22.608,1,0.0346,0.0208,3.89e-05,0.111,0.247,159.93,isfp
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70,0.559,0.345,4,16.503999999999998,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,isfp
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,0.458,0.795,0,26.735,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,isfp
7G5FO7sFeC7Idwu9cXzVNl,Sonnentanz (Sun Don’t Shine),Klangkarussell,https://i.scdn.co/image/ab67616d0000b27373833fdd4426a8fe789bcbb9,0.694,0.556,5,21.442,0,0.0892,0.18,0.0284,0.105,0.197,119.946,isfp
2mlGPkAx4kwF8Df0GlScsC,Buttercup,Jack Stauber,https://i.scdn.co/image/ab67616d0000b273f65bfa6478ec5f1895d37d8f,0.705,0.373,7,20.933999999999997,1,0.0384,0.723,0.81,0.289,0.551,120.046,isfp
2MTSo2SGQ0oVKgPu99x3Df,Dopamine,Franc Moody,https://i.scdn.co/image/ab67616d0000b273d93ada21b5d20f6fa100aa68,0.818,0.562,10,22.221,0,0.0356,0.0987,0.813,0.355,0.57,125.03,isfp
25SJaCCPiosugnlY53VhRG,Freaking Out the Neighborhood,Mac DeMarco,https://i.scdn.co/image/ab67616d0000b2731e07e60dea6e2c877ea3b2b4,0.565,0.832,8,24.249,0,0.108,0.0639,0.0291,0.386,0.847,143.302,isfp
4M3aEt8mWAYsxoE29LukWC,Lime - Single Version,Squire,https://i.scdn.co/image/ab67616d0000b27383392076eedf877783c5d7e3,0.616,0.552,11,20.228,0,0.0345,0.00932,0.000114,0.0886,0.361,127.001,isfp
1Xq4fBayQtSJlcYZsPDY4C,Dancin - Krono Remix,Aaron Smith,https://i.scdn.co/image/ab67616d0000b27337b8485433c03d9f7daaf9a0,0.806,0.602,10,20.746000000000002,0,0.0287,0.0466,0.0169,0.218,0.437,119.99,isfp
2zt5k13WF7HdJzjeXtcEoP,Bedroom Astronaut,Sam and Sounds,https://i.scdn.co/image/ab67616d0000b2737b722e51b68cae1c48ede383,0.615,0.523,8,20.584,1,0.0388,0.000845,0.0,0.141,0.686,100.03,isfp
6jJg5KB8LH5dpLv9wtwIHs,Dark Side,GzLz,https://i.scdn.co/image/ab67616d0000b2730be2c283603b42727debc3b1,0.763,0.421,10,17.686,0,0.122,0.119,0.0,0.224,0.714,87.994,isfp
7d8GetOsjbxYnlo6Y9e5Kw,Mr. Brightside,The Killers,https://i.scdn.co/image/ab67616d0000b27348f15b8233e77462047a6e99,0.352,0.928,1,26.29,1,0.0758,0.00113,0.0,0.0987,0.239,148.026,isfp
19FsxX4RthRMZGfXkImdCb,Notorious Thugs - 2014 Remaster,The Notorious B.I.G.,https://i.scdn.co/image/ab67616d0000b273fde79b88e2a659c394c5ae30,0.704,0.873,11,25.942999999999998,0,0.144,0.121,5.12e-06,0.24,0.742,154.914,isfp
6EThJr4Dq1Y93JspecGU2F,Cigarette Daydreams,Cage The Elephant,https://i.scdn.co/image/ab67616d0000b2739166a9093ea242eed64d21c6,0.638,0.668,2,26.558,1,0.0259,0.0822,0.0,0.0815,0.299,113.945,isfp
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,https://i.scdn.co/image/ab67616d0000b2739e1cfc756886ac782e363d79,0.64,0.74,4,25.917,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,isfp
2cLOhJv1hQQRLBf3eVJOHV,All Mine,PLAZA,https://i.scdn.co/image/ab67616d0000b2733268c3260317fbd663bad62e,0.716,0.342,9,22.1,0,0.0461,0.0928,0.00129,0.11,0.372,79.001,isfp
1ToprX3cpBiXoAe5eNSk74,Eleven,Khalid,https://i.scdn.co/image/ab67616d0000b27337ff72b6a2a77d850c02ac73,0.701,0.396,4,19.817999999999998,0,0.119,0.112,0.0209,0.223,0.115,129.004,isfp
5Ddlk6C2JVxb1SReZ6O1wk,Drain You,Nirvana,https://i.scdn.co/image/ab67616d0000b273e175a19e530c898d167d39bf,0.325,0.929,11,24.375,0,0.0695,0.000129,2.22e-06,0.184,0.198,133.358,isfp
5jafMI8FLibnjkYTZ33m0c,High And Dry,Radiohead,https://i.scdn.co/image/ab67616d0000b27322ca59e5c2d806439d5f08a2,0.418,0.383,4,18.218,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,isfp
04wODYKrbLNe7LTOaOPX3i,"Sex, Drugs, Etc.",Beach Weather,https://i.scdn.co/image/ab67616d0000b2733e1fad65b482cebffda96167,0.574,0.839,4,24.917,0,0.0377,0.0131,0.0101,0.524,0.469,143.973,isfp
69jf6BgTOWOFDeeUNVLJfU,Lost,Leftøver,https://i.scdn.co/image/ab67616d0000b2730dad2c80207a8d03e80a95a4,0.221,0.498,2,25.236,1,0.0333,0.186,0.0,0.111,0.232,149.9,isfp
4LWqTbqzpXa8V3qSrEYxl9,Numb,Croosh,https://i.scdn.co/image/ab67616d0000b2739907038b50bc204b022bf069,0.744,0.393,2,21.461,1,0.072,0.674,3.48e-05,0.092,0.225,119.626,isfp
3xk3MlYPuH6m6ej03PmC9N,Heartbroke,Jake Hope,https://i.scdn.co/image/ab67616d0000b2738b88fdc55c2aa7b718f1866a,0.585,0.477,11,19.383,1,0.0715,0.178,0.0,0.0832,0.362,80.057,isfp
54zSU9EqO2y6f04EjWBb7u,Cure,Moonchild,https://i.scdn.co/image/ab67616d0000b273bfa43a98f66702d0a668e1d7,0.538,0.296,1,16.727,1,0.0637,0.372,0.00445,0.361,0.172,85.38,isfp
0wyjgLKqUN6CX4GdytaUpT,M.P.D.G (Manic Pixie Dream Girl),Leftøver,https://i.scdn.co/image/ab67616d0000b2730dad2c80207a8d03e80a95a4,0.512,0.6,1,23.366,0,0.0378,0.0125,9.39e-06,0.0718,0.105,180.052,isfp
1pNUmVxDiE8t6P1XxcZAv8,Scrawny,Wallows,https://i.scdn.co/image/ab67616d0000b27384feca0133d9a8e6539a8325,0.639,0.816,6,24.72,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,isfp
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,https://i.scdn.co/image/ab67616d0000b273de03bfc2991fd5bcfde65ba3,0.734,0.637,4,24.323,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,isfp
6ONChUjkEhALXTNxNr00se,Stay,Tristan Brooks,https://i.scdn.co/image/ab67616d0000b2732b2da49530e96d38d59b0967,0.391,0.45,9,19.986,1,0.0317,0.701,0.348,0.111,0.179,98.972,isfp
6VlJHL5S62Vask3DzzLi8k,mother's son,soloftt,https://i.scdn.co/image/ab67616d0000b27395651e94ae49741d2577849f,0.732,0.627,8,19.663,1,0.0399,0.0237,0.0,0.0756,0.192,120.028,isfp
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,Queen,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,0.559,0.868,5,24.724,1,0.17,0.0475,0.000176,0.776,0.609,156.295,esfp
6lMJf0H8qDyr94J1CCZUoL,"My Night, Good Night",Mal De Coucou,https://i.scdn.co/image/ab67616d0000b2735d395128a6441490230af75f,0.507,0.123,10,18.854,0,0.0337,0.924,0.0,0.107,0.272,135.904,esfp
5QO79kh1waicV47BqGRL3g,Save Your Tears,The Weeknd,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,0.68,0.826,0,24.512999999999998,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,esfp
4XaG9IpCXklOcuau1sIrUX,We Are The Champions - Live Aid,Queen,https://i.scdn.co/image/ab67616d0000b273e8b066f70c206551210d902b,0.316,0.86,7,24.962,0,0.0661,0.175,4.92e-05,0.902,0.195,100.888,esfp
03mMSLEJCPoGJwQhHpN5y0,Treat People With Kindness,Harry Styles,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,0.653,0.869,5,26.275,1,0.0382,0.128,2.2e-05,0.046,0.697,122.017,esfp
0VF7YLIxSQKyNiFL3X6MmN,Stargazing,The Neighbourhood,https://i.scdn.co/image/ab67616d0000b2733552d3f419afe41cf9b0bd0a,0.512,0.483,0,22.201999999999998,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,esfp
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946,0.793,0.793,11,25.479,0,0.083,0.0123,0.0,0.0951,0.679,123.95,esfp
3GZoWLVbmxcBys6g0DLFLf,Supalonely (feat. Gus Dapperton),BENEE,https://i.scdn.co/image/ab67616d0000b2734bd20e01d00de4b35b61f5f7,0.862,0.631,7,25.253999999999998,1,0.0515,0.291,0.000209,0.123,0.841,128.978,esfp
76Tuo484SLohJakHLnGI3B,Sweet Melody,Little Mix,https://i.scdn.co/image/ab67616d0000b2737a631bb63b905980cc94f40e,0.448,0.824,5,25.751,0,0.057,0.0739,0.0,0.113,0.419,119.965,esfp
1D2L6MefbXon28PzIk9I3r,92 Explorer,Post Malone,https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268,0.798,0.733,7,25.189,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,esfp
35yqkDUIs6l4GXNRwRjB7Q,Go To Town,Doja Cat,https://i.scdn.co/image/ab67616d0000b273f9be2db821d0d6811bde5749,0.71,0.71,0,27.526,1,0.0581,0.0706,1.14e-06,0.206,0.698,169.938,esfp
6ap9lSRJ0iLriGLqoJ44cq,CITY OF ANGELS,24kGoldn,https://i.scdn.co/image/ab67616d0000b273fe9008022f3f54d81dcc8030,0.686,0.541,0,25.006999999999998,0,0.0493,0.042,0.0,0.0675,0.724,120.082,esfp
5vnpANH92iEajvGwE2oQ6r,Real Friends,Camila Cabello,https://i.scdn.co/image/ab67616d0000b273ff42471ce6ed791ebd2012f9,0.701,0.512,0,23.131,0,0.0969,0.235,5.07e-06,0.135,0.663,91.947,esfp
3jf3c9EOFam6Q15sho0XWw,Heartbreak Weather,Niall Horan,https://i.scdn.co/image/ab67616d0000b2733d13e91ce05c4e9b3e7201b7,0.592,0.884,1,26.311,1,0.0554,0.00153,0.0,0.0699,0.772,82.225,esfp
5NhlpQ6BOIz3S5welptk1W,Sober,Childish Gambino,https://i.scdn.co/image/ab67616d0000b2737206597364af87adb3377b0e,0.707,0.562,0,22.378999999999998,1,0.0305,0.124,1.58e-05,0.561,0.418,98.094,esfp
5bgwqaRSS3M8WHWruHgSL5,8TEEN,Khalid,https://i.scdn.co/image/ab67616d0000b273988ede5e1276e758b5f9e577,0.83,0.585,1,24.198,1,0.0366,0.225,0.00209,0.0576,0.642,105.03,esfp
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,https://i.scdn.co/image/ab67616d0000b2735f53c0dbe5190a0af0fa28f3,0.724,0.491,8,23.976,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,esfp
2flxduIqEbsicdmPyj1WVW,Imagination,Foster The People,https://i.scdn.co/image/ab67616d0000b27366d1f6f5ce667d4d9cf8c2bd,0.744,0.642,2,25.4,0,0.031,0.115,3.95e-05,0.279,0.63,94.988,esfp
1iyygv0kEyUj23TTQU56cs,Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack,Amanda Seyfried,https://i.scdn.co/image/ab67616d0000b273dd14e98cc2a4a34d4f202e7d,0.628,0.836,2,25.224,0,0.0301,0.021,0.000513,0.416,0.571,120.045,esfp
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,0.548,0.816,0,25.791,1,0.0465,0.122,0.0,0.335,0.557,95.39,esfp
1ghvzmzpx2nnrbx7wtpMgo,Cyber Sex,Doja Cat,https://i.scdn.co/image/ab67616d0000b27382b243023b937fd579a35533,0.917,0.657,8,24.284,1,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,esfp
